ND6TRAN|salesinvoice|attribute|salesmanID|salesorderNumber|salesorderDate|invoiceNumber|invoiceDate|term|soldtoCustomerID|senttoCustomerID|invoicedtoCustomerID|customerPO|sellingType|documentType|cashPayment|giroPayment|giroNumber|giroBank|giroDue|adjustmentAmount|discount1|discount2|discount3|tax1|tax2|tax3|productCode|productvarianCode|qtySold|qtyFreeGood|sellingPrice|lineDiscount1|lineDiscount2|lineDiscount3|lineDiscount4|lineDiscount5|companyID|branchID|divisionID|warehouseID|lineGrossAmount|lineDiscountAmount1|lineDiscountAmount2|lineDiscountAmount3|lineDiscountAmount4|lineDiscountAmount5|discountAmount1|discountAmount2|discountAmount3|taxAmount1|taxAmount2|taxAmount3|lineNetAmount|conversion1to4|conversion2to4|conversion3to4|unitCost|manualPO|promotionID|referenceNumber|isSKU
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CC-MC28-01|-|7|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26801.8|0|0|0|0|0|0|0|0|2948.198|0|0|29749.998|28|7|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CC-MP28-01|-|7|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26801.8|0|0|0|0|0|0|0|0|2948.198|0|0|29749.998|28|7|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CR-NCH-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CR-PNP-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|CR-PRC-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742481|2024-11-30|SI241243038|2024-12-02|13|F1618921|F1618921|F1618921|SLS002-00124110000000076269|TO||0|0||||0|0|0|0|11|0|0|MB-ATB-24|-|4|0|121171.17|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|20195.2|0|0|0|0|0|0|0|0|2221.472|0|0|22416.672|24|1|1|0|SLS002-00124110000000076269|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742482|2024-11-30|SI241243039|2024-12-02|13|F160164|F160164|F160164|SLS002-00124110000000076278|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076278|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742482|2024-11-30|SI241243039|2024-12-02|13|F160164|F160164|F160164|SLS002-00124110000000076278|TO||0|0||||0|0|0|0|11|0|0|CC-MGR-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076278|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742483|2024-11-30|SI241243040|2024-12-02|13|F160253|F160253|F160253|SLS002-00124110000000076290|TO||0|0||||0|0|0|0|11|0|0|CC-MC28-01|-|7|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26801.8|0|0|0|0|0|0|0|0|2948.198|0|0|29749.998|28|7|1|0|SLS002-00124110000000076290|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742483|2024-11-30|SI241243040|2024-12-02|13|F160253|F160253|F160253|SLS002-00124110000000076290|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076290|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742483|2024-11-30|SI241243040|2024-12-02|13|F160253|F160253|F160253|SLS002-00124110000000076290|TO||0|0||||0|0|0|0|11|0|0|CR-CST-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076290|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742483|2024-11-30|SI241243040|2024-12-02|13|F160253|F160253|F160253|SLS002-00124110000000076290|TO||0|0||||0|0|0|0|11|0|0|CR-NCH-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076290|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742483|2024-11-30|SI241243040|2024-12-02|13|F160253|F160253|F160253|SLS002-00124110000000076290|TO||0|0||||0|0|0|0|11|0|0|WB-NCHO-01|-|12|0|107027.03|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|8918.92|0|0|0|0|0|0|0|0|981.0812|0|0|9900.0012|144|12|1|0|SLS002-00124110000000076290|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742484|2024-11-30|SI241243041|2024-12-02|0|H160054|H160054|H160054|SLS002-00124110000000076301|TO||0|0||||0|0|0|0|11|0|0|BI-GB-24|-|10|0|91891.89|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|7657.66|0|0|0|0|0|0|0|0|842.3426|0|0|8500.0026|120|10|1|0|SLS002-00124110000000076301|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742484|2024-11-30|SI241243041|2024-12-02|0|H160054|H160054|H160054|SLS002-00124110000000076301|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124110000000076301|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742484|2024-11-30|SI241243041|2024-12-02|0|H160054|H160054|H160054|SLS002-00124110000000076301|TO||0|0||||0|0|0|0|11|0|0|CR-NCH-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS002-00124110000000076301|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742476|2024-11-30|SI241243042|2024-12-02|13|H160060|H160060|H160060|SLS001-00124110000000076631|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS001-00124110000000076631|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|CC-CCK-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|CC-MC28-01|-|7|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26801.8|0|0|0|0|0|0|0|0|2948.198|0|0|29749.998|28|7|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|CC-MKCO-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|24|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|130630.63|0|0|0|0|0|0|0|0|14369.3693|0|0|144999.9993|36|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|CR-VNL-21|-|7|0|98198.2|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32732.73|0|0|0|0|0|0|0|0|3600.6003|0|0|36333.3303|21|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|DLX-CCC-20|-|5|0|97297.3|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|24324.32|0|0|0|0|0|0|0|0|2675.6752|0|0|26999.9952|20|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|DLX-CCS-20|-|5|0|97297.3|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|24324.32|0|0|0|0|0|0|0|0|2675.6752|0|0|26999.9952|20|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|DLX-CCV-20|-|5|0|97297.3|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|24324.32|0|0|0|0|0|0|0|0|2675.6752|0|0|26999.9952|20|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742477|2024-11-30|SI241243043|2024-12-02|0|F1619127|F1619127|F1619127|SLS001-00124110000000076666|TO||0|0||||0|0|0|0|11|0|0|MB-ATB-24|-|4|0|121171.17|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|20195.2|0|0|0|0|0|0|0|0|2221.472|0|0|22416.672|24|1|1|0|SLS001-00124110000000076666|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-BSCH-21|-|105|0|98198.2|45045.04|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|490990.99|45045.04|0|0|0|0|7804.05|0|0|48195.609|0|0|486337.509|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-CBN-21|-|105|0|98198.2|45045.04|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|490990.99|45045.04|0|0|0|0|7804.05|0|0|48195.609|0|0|486337.509|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-CHM-21|-|21|21|98198.2|9009.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|98198.2|9009.01|0|0|0|0|1560.81|0|0|9639.1218|0|0|97267.5018|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-COR-21|-|105|0|98198.2|45045.04|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|490990.99|45045.04|0|0|0|0|7804.05|0|0|48195.609|0|0|486337.509|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-DRN-21|-|63|0|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.6|27027.02|0|0|0|0|4682.43|0|0|28917.3665|0|0|291802.5165|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742478|2024-11-30|SI241243062|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076689|TO||0|0||||0|1.750000124|0|0|11|0|0|CR-PNP-21|-|42|0|98198.2|18018.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|196396.4|18018.01|0|0|0|0|3121.62|0|0|19278.2447|0|0|194535.0147|21|1|1|0|SLS001-00124110000000076689|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-BNN-21|-|42|0|98198.2|18018.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|196396.4|18018.01|0|0|0|0|4905.41|0|0|19082.0278|0|0|192555.0078|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-BSCH-21|-|63|0|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.59|27027.02|0|0|0|0|7358.11|0|0|28623.0406|0|0|288832.5006|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-CAP-21|-|63|0|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.6|27027.02|0|0|0|0|7358.11|0|0|28623.0417|0|0|288832.5117|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-CHM-21|-|63|21|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.6|27027.02|0|0|0|0|7358.11|0|0|28623.0417|0|0|288832.5117|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-CST-21|-|42|0|98198.2|18018.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|196396.4|18018.01|0|0|0|0|4905.41|0|0|19082.0278|0|0|192555.0078|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-DRN-21|-|42|0|98198.2|18018.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|196396.4|18018.01|0|0|0|0|4905.41|0|0|19082.0278|0|0|192555.0078|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-LAT-21|-|63|0|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.6|27027.02|0|0|0|0|7358.11|0|0|28623.0417|0|0|288832.5117|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-PRT-21|-|21|0|98198.2|9009.01|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|98198.2|9009.01|0|0|0|0|2452.7|0|0|9541.0139|0|0|96277.5039|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|CR-VNL-21|-|63|0|98198.2|27027.02|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|294594.6|27027.02|0|0|0|0|7358.11|0|0|28623.0417|0|0|288832.5117|21|1|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|WB-CHO-70G|-|120|0|67567.57|28828.82|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|270270.28|28828.82|0|0|0|0|6639.64|0|0|25828.2002|0|0|260630.0202|30|10|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|WB-PDN-70G|-|60|0|67567.57|14414.41|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|135135.14|14414.41|0|0|0|0|3319.82|0|0|12914.1001|0|0|130315.0101|30|10|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|WB-STW-70G|-|60|0|67567.57|14414.41|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|135135.14|14414.41|0|0|0|0|3319.82|0|0|12914.1001|0|0|130315.0101|30|10|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS001|SO2411742479|2024-11-30|SI241243063|2024-12-02|13|F168008|F168008|F168008|SLS001-00124110000000076715|TO||0|0||||0|2.749999923|0|0|11|0|0|WB-VNL-70G|-|60|0|67567.57|14414.41|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|135135.14|14414.41|0|0|0|0|3319.82|0|0|12914.1001|0|0|130315.0101|30|10|1|0|SLS001-00124110000000076715|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742480|2024-11-30|SI241243037|2024-12-03|0|F160497|F160497|F160497|SLS002-00124110000000076247|TO||0|0||||0|0|0|0|11|0|0|CC-MGR-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS002-00124110000000076247|||N
ND6TRAN|salesinvoice|value|SLS002|SO2411742480|2024-11-30|SI241243037|2024-12-03|0|F160497|F160497|F160497|SLS002-00124110000000076247|TO||0|0||||0|0|0|0|11|0|0|CC-SHP-36|-|12|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|65315.32|0|0|0|0|0|0|0|0|7184.6852|0|0|72500.0052|36|1|1|0|SLS002-00124110000000076247|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742707|2024-12-02|SI241243064|2024-12-03|13|F169119|F169119|F169119|SLS002-00124120000000001685|TO||0|0||||0|0|0|0|11|0|0|MB-ATB-24|-|8|0|121171.17|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|40390.39|0|0|0|0|0|0|0|0|4442.9429|0|0|44833.3329|24|1|1|0|SLS002-00124120000000001685|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742707|2024-12-02|SI241243064|2024-12-03|13|F169119|F169119|F169119|SLS002-00124120000000001685|TO||0|0||||0|0|0|0|11|0|0|WB-NCHO-02|-|12|0|107027.03|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|8918.92|0|0|0|0|0|0|0|0|981.0812|0|0|9900.0012|144|12|1|0|SLS002-00124120000000001685|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742707|2024-12-02|SI241243064|2024-12-03|13|F169119|F169119|F169119|SLS002-00124120000000001685|TO||0|0||||0|0|0|0|11|0|0|WB-NSTW-02|-|12|0|107027.03|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|8918.92|0|0|0|0|0|0|0|0|981.0812|0|0|9900.0012|144|12|1|0|SLS002-00124120000000001685|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742708|2024-12-02|SI241243065|2024-12-03|0|F169122|F169122|F169122|SLS002-00124120000000001697|TO||0|0||||0|0|0|0|11|0|0|CC-MC28-01|-|28|0|107207.21|4504.5|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|107207.21|4504.5|0|0|0|0|0|0|0|11297.2981|0|0|114000.0081|28|7|1|0|SLS002-00124120000000001697|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742708|2024-12-02|SI241243065|2024-12-03|0|F169122|F169122|F169122|SLS002-00124120000000001697|TO||0|0||||0|0|0|0|11|0|0|CC-MP28-01|-|0|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|0|0|0|0|0|0|0|0|0|0|0|0|0|28|7|1|0|SLS002-00124120000000001697|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742709|2024-12-02|SI241243066|2024-12-03|13|F169134|F169134|F169134|SLS002-00124120000000001709|TO||0|0||||0|0|0|0|11|0|0|CC-MC28-01|-|14|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|53603.61|0|0|0|0|0|0|0|0|5896.3971|0|0|59500.0071|28|7|1|0|SLS002-00124120000000001709|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742709|2024-12-02|SI241243066|2024-12-03|13|F169134|F169134|F169134|SLS002-00124120000000001709|TO||0|0||||0|0|0|0|11|0|0|CC-MP28-01|-|7|0|107207.21|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26801.8|0|0|0|0|0|0|0|0|2948.198|0|0|29749.998|28|7|1|0|SLS002-00124120000000001709|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742709|2024-12-02|SI241243066|2024-12-03|13|F169134|F169134|F169134|SLS002-00124120000000001709|TO||0|0||||0|0|0|0|11|0|0|WB-NCHO-02|-|144|0|107027.03|3603.6|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|107027.03|3603.6|0|0|0|0|0|0|0|11376.5773|0|0|114800.0073|144|12|1|0|SLS002-00124120000000001709|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742709|2024-12-02|SI241243066|2024-12-03|13|F169134|F169134|F169134|SLS002-00124120000000001709|TO||0|0||||0|0|0|0|11|0|0|WB-NSTW-02|-|144|0|107027.03|3603.6|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|107027.03|3603.6|0|0|0|0|0|0|0|11376.5773|0|0|114800.0073|144|12|1|0|SLS002-00124120000000001709|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742710|2024-12-02|SI241243067|2024-12-03|0|F1619122|F1619122|F1619122|SLS002-00124120000000002408|TO||0|0||||0|0|0|0|11|0|0|CC-KLP-36|-|6|0|195945.95|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|32657.66|0|0|0|0|0|0|0|0|3592.3426|0|0|36250.0026|36|1|1|0|SLS002-00124120000000002408|||N
ND6TRAN|salesinvoice|value|SLS002|SO2412742710|2024-12-02|SI241243067|2024-12-03|0|F1619122|F1619122|F1619122|SLS002-00124120000000002408|TO||0|0||||0|0|0|0|11|0|0|CC-MKCO-30|-|6|0|133333.33|0|0|0|0|0|NS6083060001665|1.53E+12|1.59E+12|STANDARD|26666.67|0|0|0|0|0|0|0|0|2933.3337|0|0|29600.0037|30|1|1|0|SLS002-00124120000000002408|||N
