ND6TRAN|salesinvoice|attribute|salesmanID|salesorderNumber|salesorderDate|invoiceNumber|invoiceDate|term|soldtoCustomerID|senttoCustomerID|invoicedtoCustomerID|customerPO|sellingType|documentType|cashPayment|giroPayment|giroNumber|giroBank|giroDue|adjustmentAmount|discount1|discount2|discount3|tax1|tax2|tax3|productCode|productvarianCode|qtySold|qtyFreeGood|sellingPrice|lineDiscount1|lineDiscount2|lineDiscount3|lineDiscount4|lineDiscount5|companyID|branchID|divisionID|warehouseID|lineGrossAmount|lineDiscountAmount1|lineDiscountAmount2|lineDiscountAmount3|lineDiscountAmount4|lineDiscountAmount5|discountAmount1|discountAmount2|discountAmount3|taxAmount1|taxAmount2|taxAmount3|lineNetAmount|conversion1to4|conversion2to4|conversion3to4|unitCost|manualPO|promotionID|referenceNumber|isSKU
ND6TRAN|salesinvoice|value|SLS012|SO2501166324|2025-01-08|SI2501162419|2025-01-09|0|CST522|CST522|CST522||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-SHP-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166325|2025-01-08|SI2501162420|2025-01-09|0|CST398|CST398|CST398||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-SHP-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166326|2025-01-08|SI2501162421|2025-01-09|0|CST1323|CST1323|CST1323||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-SHP-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166327|2025-01-08|SI2501162422|2025-01-09|0|CST2750|CST2750|CST2750||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-SHP-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166333|2025-01-08|SI2501162589|2025-01-10|12|CST5169|CST5169|CST5169||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-KLP-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166333|2025-01-08|SI2501162589|2025-01-10|12|CST5169|CST5169|CST5169||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-MGR-36|-|6|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|32657.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3592.34|0.00|0.00|36250.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166333|2025-01-08|SI2501162589|2025-01-10|12|CST5169|CST5169|CST5169||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-SHP-36|-|24|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|130630.63|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14369.37|0.00|0.00|145000.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166498|2025-01-09|SI2501162590|2025-01-10|12|CST4245|CST4245|CST4245||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-CCK-36|-|36|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|195945.95|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|21554.05|0.00|0.00|217500.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501166498|2025-01-09|SI2501162590|2025-01-10|12|CST4245|CST4245|CST4245||TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|CC-KLP-36|-|36|0|195945.95|0.0|0.0|0.0|0.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|195945.95|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|21554.05|0.00|0.00|217500.00|36|6|1|0.00||||N
ND6TRAN|salesinvoice|value|SLS012|SO2501165814|2025-01-06|SI2501162741|2025-01-10|12|CST1950|CST1950|CST1950|0023/I/25|TO||0.0|0.0||||0.0|0.0|0.0|0.0|11.0|0.0|0.0|APL-CO-01|-|480|0|140450.45|0.0|0.0|5.0|3.0|0.0|NS6033040001908|1545983161604|1545983645652|STNDRSATP|11236036.00|0.00|0.00|561801.80|320227.03|0.00|0.00|0.00|0.00|1138940.79|0.00|0.00|11492947.96|6|1|1|0.00|0023/I/25|||N
